zcta19,year,avg_download_speed,avg_upload_speed,tot_hs_providers,res_hs_providers
85281,2020,187.6965,34.31576,4,4
85282,2020,193.1423,38.3716,3,3
85283,2020,190.4536,25.0222,3,3
85284,2020,234.2806,80.62048,3,3
85286,2020,217.1097,46.17454,3,3
85295,2020,193.9861,20.35444,3,3
85296,2020,204.7527,21.46355,3,3
85297,2020,182.2416,24.23989,3,3
85298,2020,187.3981,32.04311,3,3
85301,2020,178.9148,28.31924,3,3
85302,2020,187.1347,17.29864,3,3
85303,2020,192.1557,22.30994,4,4
85304,2020,183.027,14.56102,3,3
85305,2020,179.9756,29.60083,4,4
85306,2020,186.0761,14.95328,3,3
85307,2020,159.6261,22.90521,4,4
85308,2020,186.196,17.138,4,4
85309,2020,126.4433,13.06653,2,2
85310,2020,212.7369,47.23498,3,3
85320,2020,19.24665,4.040429,1,1
85321,2020,21.97368,4.672951,0,0
85322,2020,57.51381,11.29232,1,1
85323,2020,168.8452,17.46054,4,4
85324,2020,39.42149,2.329957,0,0
85325,2020,20.76117,2.43707,0,0
85326,2020,125.0786,16.15146,3,3
85328,2020,22.44524,2.303655,0,0
85331,2020,158.6904,52.16232,3,3
85332,2020,18.75576,2.433348,0,0
85333,2020,21.47514,3.742572,1,1
85334,2020,22.9439,2.75561,0,0
85335,2020,176.8765,15.65603,4,4
85336,2020,207.3694,8.438739,1,1
85337,2020,21.48841,2.630595,2,2
85338,2020,179.6429,35.39867,3,3
85339,2020,150.4825,23.13969,3,3
85340,2020,178.7477,29.03792,3,3
85341,2020,24.30435,6.686956,0,0
85342,2020,70.53724,10.77702,2,2
85343,2020,68.19321,12.93186,1,1
85344,2020,26.58255,2.657078,1,1
85345,2020,177.04,16.81076,3,3
85346,2020,21.48189,2.658466,0,0
85347,2020,20.01753,2.411891,0,0
85348,2020,22.88223,2.894887,0,0
85349,2020,216.3523,8.768017,1,1
85350,2020,120.1783,5.317728,1,1
85351,2020,190.7585,20.53202,3,3
85352,2020,20.06699,2.416746,0,0
85353,2020,174.7236,28.80743,3,3
85354,2020,65.08408,12.40785,1,1
85355,2020,152.3258,16.3115,3,3
85356,2020,21.20766,2.983114,1,1
85357,2020,24.06195,2.978808,0,0
85360,2020,18.7,2.258425,0,0
85361,2020,84.13812,13.70676,3,3
85362,2020,21.05445,2.40495,0,0
85363,2020,174.325,13.78573,2,2
85364,2020,215.3675,9.076957,3,3
85365,2020,175.6581,7.671309,1,1
85367,2020,210.3591,8.628035,1,1
85371,2020,20.89205,2.454829,0,0
85373,2020,189.0274,35.58238,3,3
85374,2020,176.1912,16.39905,3,3
85375,2020,191.224,17.98063,3,3
85377,2020,138.3381,9.983943,3,3
85379,2020,201.7255,25.72813,3,3
85381,2020,190.7721,18.53169,3,3
85382,2020,200.8537,34.77662,3,3
85383,2020,215.4596,71.52796,4,4
85387,2020,147.1571,28.17496,4,4
85388,2020,189.2867,20.19506,3,3
85390,2020,36.42848,8.180996,3,3
85392,2020,174.7595,15.819,3,3
85395,2020,185.753,19.24859,3,3
85396,2020,170.2834,28.67217,4,4
85501,2020,146.1672,7.808833,1,1
85530,2020,31.42493,2.217076,0,0
85531,2020,127.476,8.141698,1,1
85533,2020,70.63504,4.814344,2,2
85534,2020,19.94167,2.097605,1,1
85535,2020,39.0625,3.49375,0,0
85536,2020,33.64202,2.497983,0,0
85539,2020,155.7872,8.270071,1,1
85540,2020,145.8455,6.9822,2,2
85541,2020,47.3556,3.033631,1,1
85542,2020,33.59558,2.197791,0,0
85543,2020,85.78984,5.945039,2,2
85544,2020,46.04984,3.714206,0,0
85545,2020,46.21527,2.598846,1,1
85546,2020,160.1211,8.175691,2,2
85550,2020,28.33162,2.180891,0,0
85551,2020,143.3192,7.70565,1,1
85552,2020,143.9522,9.188191,3,3
85553,2020,42.41927,2.468944,0,0
85554,2020,37.76876,3.034019,0,0
85601,2020,22.07563,2.505567,2,2
85602,2020,57.03347,3.76071,1,1
85603,2020,115.8598,7.608549,1,1
85605,2020,36.6068,3.095446,1,1
85606,2020,33.88203,3.077292,1,1
85607,2020,31.51238,3.541855,3,3
85608,2020,19.06186,2.337113,0,0
85609,2020,33.74478,3.005122,0,0
85610,2020,27.97534,3.114235,2,2
85611,2020,21.801,3.370471,0,0
85613,2020,32.60376,3.854621,1,1
85614,2020,123.426,9.277665,2,2
85615,2020,32.69646,3.729651,2,2
85616,2020,18.25629,2.378904,0,0
85617,2020,37.30562,3.292856,1,1
85618,2020,38.88974,2.291057,0,0
85619,2020,43.16602,4.397265,1,1
85620,2020,173.6825,10.37381,1,1
85621,2020,63.19475,9.578284,2,2
85622,2020,135.2885,7.928175,2,2
85623,2020,36.31029,3.568603,1,1
85624,2020,22.68776,3.410387,1,1
85625,2020,40.12754,3.307848,1,1
85626,2020,34.72727,3.678095,0,0
85627,2020,31.59322,2.241864,0,0
85629,2020,81.29404,9.720858,3,3
85630,2020,55.90359,3.95276,1,1
85631,2020,38.98178,2.45646,0,0
85632,2020,23.49552,2.906718,1,1
85633,2020,23.07239,2.546134,1,1
85634,2020,26.70021,6.355268,2,2
85635,2020,53.7468,5.708578,1,1
85637,2020,23.68605,3.420379,0,0
85638,2020,22.1585,2.898868,1,1
85640,2020,41.03026,6.663689,1,1
85641,2020,80.07066,11.86464,4,4
85643,2020,65.61436,3.954426,3,3
85645,2020,22.11482,2.934385,2,2
85646,2020,25.55641,4.074426,1,1
85648,2020,63.47751,9.866709,1,1
85650,2020,54.60164,6.325923,2,2
85653,2020,97.66042,9.777238,3,3
85654,2020,36.16667,4.383333,0,0
85658,2020,60.70694,8.045716,4,4
85701,2020,166.4138,14.43346,4,4
85704,2020,163.4861,17.498,4,4
85705,2020,150.5541,11.19348,4,4
85706,2020,156.2953,13.27765,4,4
85707,2020,118.9903,11.59132,2,2
85708,2020,132.9358,11.95032,2,2
85710,2020,174.8212,30.47398,4,4
85711,2020,182.475,34.48625,3,3
85712,2020,160.9983,13.84474,4,4
85713,2020,154.559,13.00158,4,4
85714,2020,158.83,12.67753,2,2
85715,2020,167.4827,19.05976,4,4
85716,2020,164.8418,17.29549,4,4
85718,2020,157.3373,14.55921,5,5
85719,2020,163.6484,16.31803,5,5
85723,2020,153.4,10.805,2,2
85724,2020,133.3667,11.65667,2,2
85726,2020,186.875,13.1,2,2
85730,2020,149.6109,15.19749,4,4
85735,2020,103.1455,10.45088,3,3
85736,2020,38.94942,6.368276,2,2
85737,2020,158.7548,17.23146,3,3
85739,2020,69.96813,8.741107,3,3
85741,2020,151.4492,14.90265,4,4
85742,2020,140.1327,17.57644,4,4
85743,2020,118.9673,10.45527,4,4
85745,2020,163.8814,12.85919,5,5
85746,2020,143.0794,12.37849,4,4
85747,2020,133.1076,14.27678,4,4
85748,2020,154.6986,13.25013,4,4
85749,2020,146.5246,11.82973,3,3
85750,2020,153.4895,12.80217,4,4
85755,2020,140.2875,14.28358,4,4
85756,2020,115.6466,13.71488,4,4
85757,2020,155.9756,12.63738,3,3
85901,2020,77.91527,5.339995,2,2
85911,2020,35.09486,2.304951,0,0
85912,2020,15.63532,2.670174,0,0
85920,2020,18.50393,4.684364,0,0
85922,2020,21.52188,2.616563,0,0
85923,2020,36.84512,2.384364,0,0
85924,2020,16.58352,2.670125,0,0
85925,2020,15.69317,2.665421,0,0
85926,2020,37.63158,2.192105,0,0
85927,2020,17.91667,3.023259,0,0
85928,2020,36.20467,2.377697,0,0
85929,2020,110.9492,6.636675,1,1
85930,2020,28.87253,2.401153,0,0
85931,2020,44.21861,2.513885,1,1
85932,2020,21.23321,2.926616,0,0
85933,2020,38.54284,2.305068,0,0
85934,2020,33.33971,2.333971,1,1
85935,2020,128.2337,8.525503,1,1
85936,2020,19.36035,2.725177,0,0
85937,2020,44.86954,3.525296,1,1
85938,2020,18.03801,2.901882,0,0
85939,2020,75.18834,4.99418,1,1
85940,2020,17.55426,2.65464,0,0
85941,2020,37.75313,2.412699,0,0
85942,2020,19.92,2.3416,0,0
86001,2020,57.64111,8.291754,2,2
86003,2020,17.69883,2.323099,0,0
86004,2020,64.50623,6.222033,2,2
86011,2020,24.08732,3.777263,0,0
86015,2020,28.62903,10.86113,1,1
86016,2020,18.10448,2.338166,0,0
86017,2020,35.67763,2.710579,0,0
86018,2020,19.22312,2.379716,0,0
86020,2020,18.55503,2.353614,0,0
86021,2020,22.0507,2.6137,0,0
86022,2020,51.08788,5.923081,1,1
86023,2020,38.14035,5.764792,1,1
86024,2020,37.77711,2.279826,0,0
86025,2020,99.36674,6.046901,1,1
86028,2020,20.55257,2.424205,0,0
86029,2020,19.69455,2.183533,0,0
86030,2020,18.74785,2.362063,0,0
86031,2020,17.98685,2.310464,0,0
86032,2020,95.71286,6.05338,1,1
86033,2020,18.38548,2.292204,0,0
86034,2020,18.39262,2.33727,0,0
86035,2020,18.32399,2.337612,0,0
86036,2020,19.21251,2.390547,0,0
86038,2020,37.0297,3.217663,0,0
86039,2020,18.22904,2.343876,0,0
86040,2020,49.19197,3.903247,1,1
86042,2020,17.74678,2.329308,0,0
86043,2020,18.23634,2.348224,0,0
86044,2020,18.30934,2.329938,0,0
86045,2020,18.59785,2.256786,0,0
86046,2020,19.68428,2.375751,0,0
86047,2020,62.51431,4.422181,1,1
86052,2020,20.78647,2.438715,0,0
86053,2020,17.82294,2.298476,0,0
86054,2020,17.7306,2.262885,0,0
86301,2020,150.0634,9.48301,1,1
86303,2020,141.9853,8.522876,1,1
86305,2020,106.152,7.242508,2,2
86313,2020,64,4.343243,1,1
86314,2020,156.1837,11.281,2,2
86315,2020,97.67979,16.06685,2,2
86320,2020,20.54971,2.404552,0,0
86321,2020,20.17818,3.081768,0,0
86322,2020,39.11081,3.610566,1,1
86323,2020,117.1674,8.878422,1,1
86324,2020,116.1352,15.67638,2,2
86325,2020,122.7359,7.274267,1,1
86326,2020,106.9114,7.500109,2,2
86327,2020,116.8353,11.57367,2,2
86329,2020,90.89921,5.49064,1,1
86331,2020,131.5917,49.56264,1,1
86332,2020,31.07227,2.405521,0,0
86333,2020,71.17554,4.157488,1,1
86334,2020,56.09862,4.583346,1,1
86335,2020,33.98557,2.852552,0,0
86336,2020,48.31086,5.306053,2,2
86337,2020,31.94004,2.868987,0,0
86338,2020,33.72569,2.578304,1,1
86343,2020,38.84827,2.344428,0,0
86351,2020,53.0345,6.93661,2,2
86401,2020,63.03929,4.197499,2,2
86403,2020,80.69788,6.830325,1,1
86404,2020,84.1919,6.821192,2,2
86406,2020,96.28409,7.384194,1,1
86409,2020,77.68668,5.036035,1,1
86411,2020,38.15951,2.33971,0,0
86413,2020,28.95963,2.274235,0,0
86426,2020,64.97827,5.174258,1,1
86429,2020,71.77901,4.918763,1,1
86431,2020,34.76197,2.125311,0,0
86432,2020,76.55399,57.42102,3,3
86433,2020,18.43902,2.270244,0,0
86434,2020,39.84162,2.37806,0,0
86435,2020,24.82943,2.941472,1,1
86436,2020,17.70823,2.656408,0,0
86437,2020,39.93814,2.395361,0,0
86438,2020,20.09098,2.369933,0,0
86440,2020,28.5214,3.028735,1,1
86441,2020,36.51175,2.176993,0,0
86442,2020,91.63949,6.37487,1,1
86443,2020,44.88013,2.45836,0,0
86444,2020,37.33118,2.246695,0,0
86445,2020,40.16647,2.346592,0,0
86502,2020,19.6085,2.35218,0,0
86503,2020,18.93945,2.275622,0,0
86504,2020,18.11889,2.218387,0,0
86505,2020,18.18993,2.276372,0,0
86506,2020,18.82732,2.359278,0,0
86507,2020,18.2436,2.226191,0,0
86508,2020,18.36407,2.330989,0,0
86510,2020,17.93716,2.25799,0,0
86511,2020,18.89536,2.302789,0,0
86512,2020,19.17514,2.871966,0,0
86514,2020,18.35621,2.312202,0,0
86515,2020,18.68139,2.195234,0,0
86520,2020,17.94883,2.260276,0,0
86535,2020,17.41401,2.254115,0,0
86538,2020,18.7085,2.249427,0,0
86540,2020,18.19523,2.282786,0,0
86544,2020,17.71589,2.293412,0,0
86545,2020,17.55697,2.282908,0,0
86547,2020,16.86472,2.180092,0,0
86556,2020,18.26217,2.294044,0,0
87001,2020,40.79942,4.774115,1,1
87002,2020,111.0226,35.02933,2,2
87004,2020,73.7769,6.667031,2,2
87005,2020,26.28522,4.817565,1,1
87006,2020,20.45745,4.384185,1,1
87007,2020,20.92052,2.405058,0,0
87008,2020,97.51862,5.90587,1,1
87010,2020,32.24862,6.18368,0,0
87011,2020,24.73568,9.566146,1,1
87012,2020,29.12018,8.566168,0,0
87013,2020,26.11799,2.75266,0,0
87014,2020,30.83353,3.523138,1,1
87015,2020,81.77283,17.96542,2,2
87016,2020,29.46671,5.031065,1,1
87017,2020,25.81936,7.004335,0,0
87018,2020,18.08674,2.336865,0,0
87020,2020,90.36102,66.75672,2,2
87021,2020,137.6619,110.4123,1,1
87022,2020,67.02638,4.840269,1,1
87023,2020,17.6,3.026487,0,0
87024,2020,40.74101,13.53117,0,0
87025,2020,32.27715,6.033353,0,0
87026,2020,24.23519,2.425079,0,0
87027,2020,25.73913,10.92791,0,0
87028,2020,20.22283,2.561956,0,0
87029,2020,19.5709,3.247641,0,0
87031,2020,115.485,13.22653,3,3
87032,2020,28.3796,3.125378,0,0
87034,2020,20.62864,2.414532,0,0
87035,2020,71.6976,21.49699,2,2
87036,2020,22.56924,9.080163,1,1
87037,2020,17.0683,2.191878,0,0
87038,2020,21.01465,2.443956,0,0
87040,2020,23.93103,2.850317,0,0
87041,2020,33.33514,4.339312,0,0
87042,2020,128.7231,6.730519,1,1
87043,2020,96.95658,6.650945,1,1
87044,2020,36.38277,9.567311,0,0
87045,2020,21.26948,2.50053,0,0
87046,2020,22.01438,5.857687,0,0
87047,2020,68.25196,5.076613,1,1
87048,2020,104.0812,7.366391,2,2
87049,2020,20.9697,2.423085,0,0
87051,2020,23.23359,2.975507,0,0
87052,2020,37.79414,5.336735,0,0
87053,2020,35.13842,3.531864,0,0
87056,2020,30.51567,3.791813,0,0
87059,2020,57.59773,6.103004,2,2
87061,2020,26.651,3.324718,0,0
87062,2020,17.63631,3.162368,0,0
87063,2020,29.5883,15.67796,2,2
87064,2020,26.71719,6.622928,0,0
87068,2020,111.6775,6.254711,1,1
87070,2020,29.56296,4.360741,0,0
87072,2020,33.32685,3.975097,0,0
87083,2020,31.06452,3.66129,0,0
87102,2020,115.2163,10.47871,2,2
87104,2020,124.2782,9.507247,2,2
87105,2020,130.7534,8.415959,2,2
87106,2020,125.013,10.55683,2,2
87107,2020,115.1256,9.649519,2,2
87108,2020,127.0026,9.04897,3,3
87109,2020,117.1896,13.81789,2,2
87110,2020,127.4307,9.171801,2,2
87111,2020,129.8478,9.162505,3,3
87112,2020,133.5786,8.590136,3,3
87113,2020,104.8108,9.965415,2,2
87114,2020,106.5764,8.545823,2,2
87116,2020,73.32831,6.022233,1,1
87117,2020,47.52683,5.087327,1,1
87120,2020,126.2928,10.69328,3,3
87121,2020,122.7541,8.520278,2,2
87122,2020,113.0288,8.358182,2,2
87123,2020,124.4321,8.643876,2,2
87124,2020,93.41334,9.172261,3,3
87144,2020,76.56946,7.502491,3,3
87301,2020,23.16868,2.68387,0,0
87305,2020,20.49046,2.434453,0,0
87310,2020,19.14612,2.341418,0,0
87311,2020,19.86412,2.314072,0,0
87312,2020,20.6331,2.421709,0,0
87313,2020,20.67837,2.377145,0,0
87315,2020,20.75175,2.590909,0,0
87316,2020,20.18081,2.355231,0,0
87317,2020,26.41205,3.047194,0,0
87319,2020,18.60856,2.293133,0,0
87320,2020,20.22305,2.41512,0,0
87321,2020,21.5539,4.061442,1,1
87322,2020,22.21472,2.550613,0,0
87323,2020,21.1029,2.441915,0,0
87325,2020,19.69816,2.324498,0,0
87326,2020,20.37188,2.418165,0,0
87327,2020,21.6209,2.548723,0,0
87328,2020,18.44619,2.276397,0,0
87347,2020,26.00483,2.923671,0,0
87357,2020,21.73937,4.335011,0,0
87364,2020,18.1813,2.278794,0,0
87375,2020,22.17812,2.443058,0,0
87401,2020,125.2705,6.86097,2,2
87402,2020,151.1131,7.433994,1,1
87410,2020,88.87984,4.800224,1,1
87412,2020,21.45745,2.710536,0,0
87413,2020,60.99782,3.73578,1,1
87415,2020,115.8213,5.812679,1,1
87416,2020,27.91564,2.812944,1,1
87417,2020,146.9533,6.535892,1,1
87418,2020,23.17001,2.558778,1,1
87419,2020,21.75,2.521271,0,0
87420,2020,18.91129,2.278706,0,0
87421,2020,19.93189,2.379708,0,0
87455,2020,18.45015,2.312361,0,0
87461,2020,18.4178,2.305931,0,0
87499,2020,20.26987,2.381784,0,0
87501,2020,103.4436,17.37629,4,4
87505,2020,110.8676,30.41617,4,4
87506,2020,50.88913,6.526686,3,3
87507,2020,97.89595,19.2485,3,3
87508,2020,83.49409,9.900581,4,4
87510,2020,22.2877,5.149451,0,0
87511,2020,26.88491,9.70939,0,0
87512,2020,18.89937,3.991824,0,0
87513,2020,20.7324,5.961169,0,0
87514,2020,21.25249,5.915529,0,0
87515,2020,22.55137,5.885233,0,0
87516,2020,31.35128,14.35061,0,0
87517,2020,17.57248,3.37715,1,1
87518,2020,22.03524,5.821004,0,0
87519,2020,18.73684,5.134795,0,0
87520,2020,18.74085,3.995013,0,0
87521,2020,20.18635,5.923706,0,0
87522,2020,23.19511,6.964445,0,0
87523,2020,33.7287,16.35039,0,0
87524,2020,17.86945,4.430899,0,0
87525,2020,19.89286,5.017796,0,0
87527,2020,30.85585,14.00195,1,1
87528,2020,21.76049,6.240017,0,0
87529,2020,22.50152,7.878459,1,1
87530,2020,26.10022,9.398911,0,0
87531,2020,22.83911,7.588178,0,0
87532,2020,36.07122,18.94045,2,2
87533,2020,24.43333,7.755067,0,0
87535,2020,30.862,5.871153,0,0
87537,2020,27.07098,8.658304,1,1
87538,2020,42.91922,10.90529,1,1
87539,2020,24.99856,8.560438,0,0
87540,2020,36.25412,7.193373,1,1
87543,2020,18.98298,5.908919,0,0
87544,2020,107.2122,5.783624,1,1
87548,2020,29.13064,11.10869,0,0
87549,2020,28.8938,12.29507,0,0
87551,2020,18.09989,2.73097,0,0
87552,2020,34.11091,3.228785,1,1
87553,2020,21.08381,7.53203,1,1
87554,2020,19.4292,2.711504,0,0
87556,2020,18.3751,4.842206,1,1
87557,2020,23.22447,6.220847,2,2
87558,2020,21.86399,7.186986,1,1
87560,2020,54.41462,17.62821,1,1
87562,2020,40.13582,7.509168,1,1
87564,2020,18.1283,4.645721,0,0
87565,2020,49.78283,15.62247,1,1
87566,2020,25.36328,9.180825,1,1
87567,2020,28.96774,14.24649,1,1
87569,2020,47.24451,10.33159,1,1
87571,2020,23.59187,6.689764,2,2
87573,2020,26.87616,3.86961,0,0
87574,2020,30.18182,4.2,0,0
87575,2020,19.36959,3.208689,0,0
87577,2020,17.63979,3.14274,0,0
87578,2020,22.22222,6.438046,0,0
87579,2020,18.97146,5.821854,1,1
87580,2020,20.40322,6.13471,0,0
87581,2020,20.08993,4.072504,0,0
87582,2020,30.07472,14.34395,0,0
87583,2020,39.35632,2.874713,0,0
87701,2020,68.34938,48.75581,2,2
87710,2020,23.93899,8.328875,1,1
87711,2020,54.26741,21.64472,1,1
87712,2020,20.70345,2.396897,0,0
87713,2020,27.60153,6.94138,0,0
87714,2020,20.39472,3.757767,1,1
87715,2020,34.42046,10.90947,0,0
87718,2020,20.05819,5.089403,0,0
87722,2020,21.57798,3.37737,0,0
87723,2020,35.44156,11.37662,0,0
87724,2020,52.47826,18.40652,1,1
87728,2020,15.61571,2.636892,0,0
87729,2020,17.65526,2.302063,0,0
87730,2020,20.99153,4.611017,0,0
87731,2020,41.14869,25.72222,1,1
87732,2020,28.90755,7.754546,0,0
87733,2020,134.2832,118.3398,1,1
87734,2020,29.1215,7.747663,0,0
87735,2020,35.58228,11.45949,0,0
87736,2020,27.61702,6.486525,0,0
87740,2020,31.4173,16.28603,1,1
87742,2020,18.56583,2.906163,0,0
87743,2020,109.3972,93.01082,1,1
87745,2020,20.51143,2.95291,0,0
87746,2020,54.67174,37.30474,1,1
87747,2020,18.27811,3.285749,1,1
87749,2020,19.8871,3.890193,0,0
87750,2020,20.66667,2.433333,0,0
87752,2020,25.29286,5.647525,0,0
87753,2020,20.6877,2.432848,0,0
87801,2020,18.66147,2.192188,0,0
87820,2020,20.75709,2.466397,0,0
87821,2020,19.88702,2.488966,0,0
87823,2020,18.56625,2.267971,0,0
87824,2020,19.74664,2.599232,0,0
87825,2020,19.34611,2.471296,0,0
87827,2020,19.68469,2.494438,0,0
87828,2020,17.79193,2.205466,0,0
87829,2020,19.19964,2.512701,0,0
87830,2020,19.78931,2.447223,0,0
87831,2020,19.20776,2.321918,0,0
87832,2020,21.31421,3.560955,0,0
87901,2020,27.95535,5.845507,0,0
87930,2020,19.19989,3.054232,0,0
87931,2020,21.903,6.131885,0,0
87933,2020,18.05714,3.022857,0,0
87935,2020,25.88744,6.142248,0,0
87936,2020,19.47375,2.951115,0,0
87937,2020,23.96858,2.598204,1,1
87939,2020,20.95018,4.718875,0,0
87940,2020,21.68526,2.392446,1,1
87941,2020,23.20526,2.372098,0,0
87942,2020,24.64374,6.458349,0,0
87943,2020,21.27408,4.399546,0,0
88001,2020,155.5321,7.157483,1,1
88002,2020,44.81577,3.263435,1,1
88003,2020,65.21311,3.314754,1,1
88004,2020,20.66667,2.433333,0,0
88005,2020,128.3559,6.019686,1,1
88007,2020,104.2526,5.634604,2,2
88008,2020,186.4011,23.2039,2,2
88009,2020,141.6634,5.744673,1,1
88011,2020,113.7923,6.928102,2,2
88012,2020,123.0241,10.06432,2,2
88020,2020,43.14739,3.24705,1,1
88021,2020,139.2056,6.185425,1,1
88022,2020,89.77381,5.699745,1,1
88023,2020,116.8249,6.095132,1,1
88024,2020,112.4868,5.197369,1,1
88025,2020,19.26786,2.614286,0,0
88026,2020,140.7856,6.893229,1,1
88027,2020,37.93628,2.505961,0,0
88028,2020,18.33667,2.518667,0,0
88029,2020,42.65329,2.754353,1,1
88030,2020,20.63064,2.664788,2,2
88032,2020,111,5.408727,1,1
88033,2020,20.66667,2.433333,0,0
88034,2020,18.92647,2.634314,0,0
88038,2020,18.12803,2.688927,0,0
88039,2020,20.12093,2.481395,0,0
88040,2020,51.54295,3.194252,1,1
88041,2020,18.39882,3.038113,1,1
88042,2020,17.93159,2.830426,0,0
88043,2020,98.46335,5.671363,1,1
88044,2020,36.53478,2.578863,1,1
88045,2020,17.39188,2.453253,0,0
88046,2020,156.4647,7.025026,1,1
88047,2020,40.37981,2.742231,1,1
88048,2020,54.19586,3.372056,1,1
88049,2020,17.24533,3.009813,0,0
88051,2020,18.08988,2.411358,0,0
88052,2020,144.3622,6.47686,1,1
88053,2020,24.78161,6.959025,0,0
88055,2020,18.16058,2.60219,0,0
88056,2020,34.29752,3.104716,1,1
88061,2020,77.15035,4.826207,1,1
88063,2020,213.5416,14.47114,3,3
88065,2020,118.4132,6.370562,1,1
88072,2020,33.66419,2.247449,0,0
88081,2020,39.73614,3.771185,4,4
88101,2020,161.5494,97.86563,3,3
88103,2020,42.58586,22.75253,1,1
88112,2020,50.03804,33.87283,1,1
88113,2020,22.08191,9.378867,0,0
88114,2020,27.21905,5.348907,1,1
88115,2020,26.21168,14.74601,0,0
88116,2020,22.25797,6.180607,0,0
88118,2020,15.95333,2.164453,0,0
88119,2020,41.79481,25.12707,1,1
88120,2020,115.6085,99.22606,1,1
88121,2020,111.7367,96.16911,1,1
88124,2020,58.85034,43.8937,1,1
88125,2020,21.39669,8.937289,0,0
88126,2020,20.33766,8.313402,0,0
88130,2020,122.57,107.9883,1,1
88132,2020,18.32982,5.594975,0,0
88134,2020,33.13238,15.57996,1,1
88135,2020,100.1169,75.17553,3,3
88136,2020,37.90588,19.96412,1,1
88201,2020,116.5534,42.20614,3,3
88203,2020,127.6426,42.71787,2,2
88210,2020,27.52236,3.00196,2,2
88220,2020,81.03631,26.06722,2,2
88230,2020,42.90116,4.854723,2,2
88231,2020,94.2074,49.98049,2,2
88232,2020,19.83919,2.981972,0,0
88240,2020,113.2939,49.00719,3,3
88242,2020,78.87701,11.6268,2,2
88250,2020,20.18438,2.472451,0,0
88252,2020,32.3869,10.73744,1,1
88253,2020,19.03445,2.668359,0,0
88254,2020,19.59761,2.368725,0,0
88255,2020,19.75926,2.697222,0,0
88256,2020,43.19006,7.63843,1,1
88260,2020,93.77067,17.23763,4,4
88262,2020,83.57627,15.54576,1,1
88263,2020,18.66519,2.608433,0,0
88264,2020,19.37589,2.789007,0,0
88265,2020,23.92283,5.857717,2,2
88267,2020,57.29676,10.21572,1,1
88268,2020,19.19444,2.480556,0,0
88301,2020,100.8399,84.91228,1,1
88310,2020,158.4398,81.83206,2,2
88311,2020,179.0583,72.67718,2,2
88312,2020,87.59601,27.32316,2,2
88314,2020,46.66883,29.36909,1,1
88316,2020,46.85254,9.211795,3,3
88317,2020,121.5527,101.6625,1,1
88318,2020,52.07235,36.57658,1,1
88321,2020,31.78816,3.418487,0,0
88323,2020,22.67391,6.026087,0,0
88324,2020,19.41273,3.080585,0,0
88325,2020,160.3675,143.2851,2,2
88330,2020,101.8063,4.741345,1,1
88336,2020,18.64634,2.3375,0,0
88337,2020,163.2038,105.9048,2,2
88338,2020,19.82292,3.530729,0,0
88339,2020,18.83082,2.303685,0,0
88340,2020,20.03833,3.300082,0,0
88341,2020,40.32429,23.90532,1,1
88342,2020,24.65421,2.63028,1,1
88343,2020,19.7029,2.350362,0,0
88344,2020,19.98363,2.379705,0,0
88345,2020,125.5337,32.22911,3,3
88346,2020,94.15978,17.14518,2,2
88347,2020,18.29293,2.217172,0,0
88348,2020,17.96154,2.276923,0,0
88349,2020,59.9,42.29,1,1
88350,2020,20.83788,2.720303,0,0
88351,2020,19.58692,2.46231,0,0
88352,2020,170.506,119.8248,2,2
88353,2020,21.7771,2.878888,0,0
88354,2020,19.21875,2.297917,0,0
88355,2020,137.125,18.11875,1,1
88401,2020,113.7691,98.70205,2,2
88410,2020,26.29489,8.853211,1,1
88411,2020,26.65686,9.213725,1,1
88414,2020,17.88636,2.931818,0,0
88415,2020,155.2838,139.9273,1,1
88416,2020,23.64042,5.798289,1,1
88417,2020,30.81861,12.96372,1,1
88418,2020,20.30824,5.39552,0,0
88419,2020,22.50254,4.528626,1,1
88421,2020,20.59296,2.406593,0,0
88422,2020,23.56067,7.594019,0,0
88424,2020,21.57364,5.194907,1,1
88426,2020,142.8853,127.0029,1,1
88427,2020,115.3148,99.33074,1,1
88430,2020,28.28631,11.29415,2,2
88431,2020,21.89883,3.894552,0,0
88434,2020,105.1347,89.10913,1,1
88435,2020,129.516,112.4653,2,2
88436,2020,22.06429,4.698571,0,0
89001,2020,23.40999,5.793712,1,1
89002,2020,219.146,19.30324,3,3
89003,2020,80.65118,14.7652,1,1
89004,2020,70.1039,27.73377,1,1
89005,2020,173.483,32.51248,2,2
89007,2020,116.4342,70.16837,2,2
89008,2020,20.11691,2.576944,0,0
89010,2020,23.1186,2.690044,0,0
89011,2020,240.6285,60.75719,3,3
89012,2020,231.0679,61.91391,3,3
89013,2020,18.25743,2.364825,0,0
89014,2020,202.2524,22.23175,3,3
89015,2020,222.4386,33.58341,3,3
89017,2020,19.60594,2.28495,0,0
89018,2020,261.3666,233.0248,1,1
89019,2020,36.96928,3.406185,2,2
89020,2020,21.28801,2.890422,1,1
89021,2020,109.3019,20.06558,1,1
89022,2020,18.30636,2.276301,0,0
89025,2020,41.03297,6.897488,3,3
89026,2020,42.5,2.597826,0,0
89027,2020,262.6935,164.1597,2,2
89029,2020,50.9339,6.96063,2,2
89030,2020,214.6574,31.85232,3,3
89031,2020,208.0218,31.19561,4,4
89032,2020,204.7355,29.83231,3,3
89039,2020,42.14894,2.428723,0,0
89040,2020,66.99361,14.13823,1,1
89042,2020,18.66483,2.161142,0,0
